,img,type,label,confidence
612,img_00075,Label,Pet,85.33098602294922
613,img_00075,Label,Siamese,85.33098602294922
614,img_00075,Label,Cell Phone,81.05933380126953
615,img_00075,Label,Computer,81.05933380126953
616,img_00075,Label,Electronics,81.05933380126953
617,img_00075,Label,Mobile Phone,81.05933380126953
618,img_00075,Label,Phone,81.05933380126953
619,img_00075,Text,SYU,65.53150177001953
620,img_00075,Text,un,58.11368942260742
621,img_00075,Text,SYU,65.53150177001953
622,img_00075,Text,un,58.11368942260742
623,img_00077,Label,Human,98.99574279785156
624,img_00077,Label,People,98.99571228027344
625,img_00077,Label,Person,98.99574279785156
626,img_00079,Label,Human,99.2550048828125
627,img_00079,Label,People,99.2550048828125
628,img_00079,Label,Person,99.2550048828125
629,img_00079,Text,YA,90.22171783447266
630,img_00079,Text,2o0,54.74710464477539
631,img_00079,Text,tR,45.794273376464844
632,img_00079,Text,YA,90.22171783447266
633,img_00079,Text,tR,45.794273376464844
634,img_00079,Text,2o0,54.74710464477539
635,img_00080,Label,Human,99.282958984375
636,img_00080,Label,People,99.282958984375
637,img_00080,Label,Person,99.282958984375
638,img_00080,Label,Clothing,86.48892211914062
639,img_00080,Label,Lingerie,86.48892211914062
640,img_00080,Label,Underwear,86.48892211914062
641,img_00080,Celebrity,Ariana Grande,99.99996948242188
642,img_00081,Label,Human,99.28944396972656
643,img_00081,Label,People,99.28943634033203
644,img_00081,Label,Person,99.28944396972656
645,img_00081,Celebrity,Taylor Swift,99.94110870361328
646,img_00085,Label,Human,99.25971221923828
647,img_00085,Label,People,99.25971221923828
648,img_00085,Label,Person,99.25971221923828
649,img_00085,Label,Console,92.49130249023438
650,img_00085,Label,Electronics,92.49130249023438
651,img_00085,Label,Appliance,79.63534545898438
652,img_00085,Label,Electrical Device,79.63534545898438
653,img_00085,Label,Microwave,79.63534545898438
654,img_00085,Label,Oven,79.63534545898438
655,img_00085,Text,IC+,90.09651947021484
656,img_00085,Text,JTODOC,89.3283462524414
657,img_00085,Text,aan,58.463966369628906
658,img_00085,Text,IC+,90.09651947021484
659,img_00085,Text,aan,58.463966369628906
660,img_00085,Text,JTODOC,89.3283462524414
661,img_00086,Label,Human,99.30613708496094
662,img_00086,Label,People,99.30613708496094
663,img_00086,Label,Person,99.30613708496094
664,img_00086,Label,Blonde,98.39066314697266
665,img_00086,Label,Female,98.39066314697266
666,img_00086,Label,Girl,98.39066314697266
667,img_00086,Label,Woman,98.39066314697266
668,img_00086,Celebrity,Tori Kelly,99.93789672851562
669,img_00088,Label,Human,99.29955291748047
670,img_00088,Label,People,99.29955291748047
671,img_00088,Label,Person,99.29955291748047
672,img_00088,Label,Art,96.1279067993164
673,img_00088,Label,Buddha,96.1279067993164
674,img_00088,Label,Worship,96.1279067993164
675,img_00088,Label,Accessories,88.30712890625
676,img_00088,Label,Bead,88.30712890625
677,img_00088,Label,Prayer Beads,88.30712890625
678,img_00088,Label,Rosary,88.30712890625
679,img_00088,Label,Bling,80.5049057006836
680,img_00088,Label,Jewelry,80.5049057006836
681,img_00088,Label,Ornament,80.5049057006836
682,img_00088,Celebrity,Taraji P. Henson,99.99715423583984
683,img_00089,Label,Human,98.69224548339844
684,img_00089,Label,People,98.69220733642578
685,img_00089,Label,Person,98.69224548339844
686,img_00089,Label,Aluminium,80.09298706054688
687,img_00089,Celebrity,Ashley Graham,99.99871063232422
688,img_00092,Label,Human,99.24774932861328
689,img_00092,Label,People,99.24774932861328
690,img_00092,Label,Person,99.24774932861328
691,img_00092,Celebrity,Audrina Patridge,99.95758819580078
692,img_00096,Label,Human,99.30089569091797
693,img_00096,Label,People,99.30089569091797
694,img_00096,Label,Person,99.30089569091797
695,img_00096,Celebrity,Sandra Bullock,99.93644714355469
696,img_00097,Label,Human,99.21442413330078
697,img_00097,Label,People,99.21440887451172
698,img_00097,Label,Person,99.21442413330078
699,img_00097,Label,Crowd,90.31988525390625
700,img_00097,Celebrity,Thorbjørn Harr,99.9875259399414
701,img_00097,Text,I,43.02841567993164
702,img_00097,Text,The,94.70735168457031
703,img_00097,Text,trongest,99.28282928466797
704,img_00097,Text,Ghall,95.0454330444336
705,img_00097,Text,Gurvive,96.2036361694336
706,img_00097,Text,I,43.02841567993164
707,img_00097,Text,The,94.70735168457031
708,img_00097,Text,trongest,99.28282928466797
709,img_00097,Text,Ghall,95.0454330444336
710,img_00097,Text,Gurvive,96.2036361694336
711,img_00099,Label,Animal,98.98526000976562
712,img_00099,Label,Coral Reef,98.98526000976562
713,img_00099,Label,Nature,98.98526000976562
714,img_00099,Label,Ocean,98.98526000976562
715,img_00099,Label,Outdoors,98.98526000976562
716,img_00099,Label,Reef,98.98526000976562
717,img_00099,Label,Sea,98.98526000976562
718,img_00099,Label,Sea Life,98.98526000976562
719,img_00099,Label,Water,98.98526000976562
720,img_00099,Label,Reptile,98.33329010009766
721,img_00099,Label,Sea Turtle,98.33329010009766
722,img_00099,Label,Tortoise,98.33329010009766
723,img_00099,Label,Turtle,98.33329010009766
724,img_00099,Label,Sponge Animal,85.0370101928711
725,img_00100,Label,Human,99.12593841552734
726,img_00100,Label,People,99.12593078613281
727,img_00100,Label,Person,99.12593841552734
728,img_00100,Label,Brochure,84.44825744628906
729,img_00100,Label,Flyer,84.44825744628906
730,img_00100,Label,Paper,84.44825744628906
731,img_00100,Label,Poster,84.44825744628906
732,img_00100,Text,hein_koh,97.75250244140625
733,img_00100,Text,"1,552 likes",91.60475158691406
734,img_00100,Text,hein_koh #tbt 5/19/15 when my,88.615966796875
735,img_00100,Text,were 5weeks old and despite th,86.91500091552734
736,img_00100,Text,deprivation and frequent (every,90.67518615722656
737,img_00100,Text,"24-7, 45 min at a time) #breastfe",86.33003997802734
738,img_00100,Text,was still getting shit done.,87.54640197753906
739,img_00100,Text,#MarinaAbramovict thinks childre,91.69032287597656
740,img_00100,Text,"women back in the art world,but",87.63603973388672
741,img_00100,Text,"@dubz19 put so aptly, ""FUKKK",86.81344604492188
742,img_00100,Text,Marina knows is her own experie,88.54814147949219
743,img_00100,Text,may be true forher. but that is n,82.68246459960938
744,img_00100,Text,everyone's experience,96.75157928466797
745,img_00100,Text,nor truth.,87.82840728759766
746,img_00100,Text,#mom (of twins no less) has p,88.26300811767578
747,img_00100,Text,helped me become a better #art,88.47346496582031
748,img_00100,Text,learned to beextremely efficient,90.52294921875
749,img_00100,Text,hein_koh,97.75250244140625
750,img_00100,Text,"1,552",88.55989837646484
751,img_00100,Text,likes,94.64960479736328
752,img_00100,Text,hein_koh,97.96561431884766
753,img_00100,Text,#tbt,84.13697814941406
754,img_00100,Text,5/19/15,88.35225677490234
755,img_00100,Text,when,83.47904968261719
756,img_00100,Text,my,89.14591979980469
757,img_00100,Text,were,83.8463363647461
758,img_00100,Text,5weeks,85.38478088378906
759,img_00100,Text,old,84.00330352783203
760,img_00100,Text,and,85.51374053955078
761,img_00100,Text,despite,97.64430236816406
762,img_00100,Text,th,85.09751892089844
763,img_00100,Text,deprivation,99.39768981933594
764,img_00100,Text,and,82.60391998291016
765,img_00100,Text,frequent,94.86229705810547
766,img_00100,Text,(every,85.83683776855469
767,img_00100,Text,"24-7,",84.8779525756836
768,img_00100,Text,45,87.44393920898438
769,img_00100,Text,min,85.31140899658203
770,img_00100,Text,at a,76.65348052978516
771,img_00100,Text,time),90.47795867919922
772,img_00100,Text,#breastfe,93.21546936035156
773,img_00100,Text,was,85.22048950195312
774,img_00100,Text,still,84.35697937011719
775,img_00100,Text,getting,92.51029205322266
776,img_00100,Text,shit,86.6669921875
777,img_00100,Text,done.,88.97727966308594
778,img_00100,Text,#MarinaAbramovict,98.47607421875
779,img_00100,Text,thinks,90.57555389404297
780,img_00100,Text,childre,86.01934814453125
781,img_00100,Text,women,90.68219757080078
782,img_00100,Text,back,87.96781158447266
783,img_00100,Text,in,85.13475799560547
784,img_00100,Text,the,84.87433624267578
785,img_00100,Text,art,88.45508575439453
786,img_00100,Text,"world,but",88.70207214355469
787,img_00100,Text,@dubz19,95.75689697265625
788,img_00100,Text,put,82.91178131103516
789,img_00100,Text,so,71.89828491210938
790,img_00100,Text,"aptly,",88.85179138183594
791,img_00100,Text,"""FUKKK",94.64847564697266
792,img_00100,Text,Marina,95.16608428955078
793,img_00100,Text,knows,88.63850402832031
794,img_00100,Text,is,88.63163757324219
795,img_00100,Text,her,87.85810089111328
796,img_00100,Text,own,81.5897216796875
797,img_00100,Text,experie,89.40479278564453
798,img_00100,Text,may,87.17835235595703
799,img_00100,Text,be,86.35993957519531
800,img_00100,Text,true,87.08806610107422
801,img_00100,Text,forher.,86.27685546875
802,img_00100,Text,but that,87.42586517333984
803,img_00100,Text,is,88.26564025878906
804,img_00100,Text,n,56.18256378173828
805,img_00100,Text,everyone's,94.8993911743164
806,img_00100,Text,experience,98.60375213623047
807,img_00100,Text,nor,87.60386657714844
808,img_00100,Text,truth.,88.0529556274414
809,img_00100,Text,#mom,86.24690246582031
810,img_00100,Text,(of,84.09736633300781
811,img_00100,Text,twins,92.92250061035156
812,img_00100,Text,no,88.41167449951172
813,img_00100,Text,less),89.25899505615234
814,img_00100,Text,has,95.78787231445312
815,img_00100,Text,p,81.11573791503906
816,img_00100,Text,helped,95.16117858886719
817,img_00100,Text,me,84.92256927490234
818,img_00100,Text,become a,85.47160339355469
819,img_00100,Text,better,93.04724884033203
820,img_00100,Text,#art,83.76471710205078
821,img_00100,Text,learned to,84.24909973144531
822,img_00100,Text,beextremely,95.21907043457031
823,img_00100,Text,efficient,92.10067749023438
824,img_00101,Label,Wristwatch,99.21334075927734
825,img_00101,Text,ser thedey,74.20089721679688
826,img_00101,Text,chers!,83.77688598632812
827,img_00101,Text,ser thedey,74.20089721679688
828,img_00101,Text,chers!,83.77688598632812
829,img_00102,Text,UO,61.07424545288086
830,img_00102,Text,1 99,49.19841766357422
831,img_00102,Text,My heart,96.65076446533203
832,img_00102,Text,UO,61.07424545288086
833,img_00102,Text,1,48.869873046875
834,img_00102,Text,99,49.5269660949707
835,img_00102,Text,My,96.4556884765625
836,img_00102,Text,heart,96.84584045410156
837,img_00103,Label,Cosmetics,98.80142974853516
838,img_00103,Label,Deodorant,98.80142974853516
839,img_00103,Text,The Best...,96.37373352050781
840,img_00103,Text,Gillele,76.58863067626953
841,img_00103,Text,Degree,91.31310272216797
842,img_00103,Text,Aveeno:,89.47991180419922
843,img_00103,Text,00 O,39.80768585205078
844,img_00103,Text,Deodorant Moisturiser Hair Remover,95.0215072631836
845,img_00103,Text,The,95.23027038574219
846,img_00103,Text,Best...,97.5171890258789
847,img_00103,Text,Gillele,76.58863067626953
848,img_00103,Text,Degree,91.31310272216797
849,img_00103,Text,Aveeno:,89.47991180419922
850,img_00103,Text,00 O,39.80768585205078
851,img_00103,Text,Deodorant,97.56492614746094
852,img_00103,Text,Moisturiser,98.57626342773438
853,img_00103,Text,Hair,93.59999084472656
854,img_00103,Text,Remover,90.34486389160156
855,img_00105,Label,Afro Hairstyle,99.16422271728516
856,img_00105,Label,Hair,99.16422271728516
857,img_00105,Label,Human,99.1553726196289
858,img_00105,Label,People,99.15535736083984
859,img_00105,Label,Person,99.1553726196289
860,img_00105,Label,Female,75.63025665283203
861,img_00105,Celebrity,Juliana Alves,99.99994659423828
862,img_00106,Label,Human,98.92872619628906
863,img_00106,Label,People,98.9287109375
864,img_00106,Label,Person,98.92872619628906
865,img_00106,Label,Face,90.13067626953125
866,img_00106,Label,Portrait,90.13067626953125
867,img_00106,Label,Smile,79.06063842773438
868,img_00106,Celebrity,Amy Schumer,99.86830139160156
869,img_00107,Label,Human,99.15734100341797
870,img_00107,Label,People,99.1573257446289
871,img_00107,Label,Person,99.15734100341797
872,img_00107,Label,Man,82.24475860595703
873,img_00107,Label,Face,78.72634887695312
874,img_00107,Celebrity,Ben Mendelsohn,99.56167602539062
875,img_00107,Text,NETFLIX,98.87010955810547
876,img_00107,Text,NETFLIX,98.87010955810547
877,img_00108,Label,Human,99.07502746582031
878,img_00108,Label,People,99.07501220703125
879,img_00108,Label,Person,99.07502746582031
880,img_00108,Celebrity,Maggie Smith,99.99959564208984
881,img_00108,Text,cannot find the words,97.52723693847656
882,img_00108,Text,to say how 1 feel.,90.83642578125
883,img_00108,Text,cannot,97.80546569824219
884,img_00108,Text,find,98.00016021728516
885,img_00108,Text,the,99.40170288085938
886,img_00108,Text,words,94.90162658691406
887,img_00108,Text,to,97.17390441894531
888,img_00108,Text,say,97.9643325805664
889,img_00108,Text,how,92.06631469726562
890,img_00108,Text,1,72.05302429199219
891,img_00108,Text,feel.,94.924560546875
892,img_00109,Label,Human,99.27399444580078
893,img_00109,Label,People,99.27399444580078
894,img_00109,Label,Person,99.27399444580078
895,img_00109,Label,Couch,94.65775299072266
896,img_00109,Label,Furniture,94.65775299072266
897,img_00109,Celebrity,Jennifer Pike,99.99797058105469
898,img_00110,Label,Human,99.2761459350586
899,img_00110,Label,People,99.2761459350586
900,img_00110,Label,Person,99.2761459350586
901,img_00110,Label,Clothing,90.85812377929688
902,img_00110,Label,Coat,90.85812377929688
903,img_00110,Label,Overcoat,90.85812377929688
904,img_00110,Label,Suit,90.85812377929688
905,img_00110,Label,Tuxedo,90.85812377929688
906,img_00110,Label,Bottle,75.65742492675781
907,img_00110,Celebrity,Amanda Redman,99.99942016601562
908,img_00110,Text,F,68.055908203125
909,img_00110,Text,F,68.055908203125
910,img_00111,Label,Human,99.10781860351562
911,img_00111,Label,People,99.1078109741211
912,img_00111,Label,Person,99.10781860351562
913,img_00111,Text,"To my mom, Hi mom!'",91.74256134033203
914,img_00111,Text,LIVE,89.94327545166016
915,img_00111,Text,bc,83.27191925048828
916,img_00111,Text,To,94.79954528808594
917,img_00111,Text,my,96.94656372070312
918,img_00111,Text,"mom,",85.31544494628906
919,img_00111,Text,Hi,86.71985626220703
920,img_00111,Text,mom!',94.93140411376953
921,img_00111,Text,LIVE,89.94327545166016
922,img_00111,Text,bc,83.27191925048828
923,img_00112,Label,Human,99.28895568847656
924,img_00112,Label,People,99.28895568847656
925,img_00112,Label,Person,99.28895568847656
926,img_00112,Label,Premiere,99.26996612548828
927,img_00112,Label,Red Carpet,99.26996612548828
928,img_00112,Label,Red Carpet Premiere,99.26996612548828
929,img_00112,Celebrity,Caleb McLaughlin,99.99901580810547
930,img_00112,Celebrity,Gaten Matarazzo,99.97821807861328
931,img_00112,Celebrity,Millie Bobby Brown,99.99081420898438
932,img_00112,Text,abc,94.2424087524414
933,img_00112,Text,abc,95.96648406982422
934,img_00112,Text,EMMYS,95.88446044921875
935,img_00112,Text,1,40.03392028808594
936,img_00112,Text,oh,54.72380065917969
937,img_00112,Text,EM,94.79989624023438
938,img_00112,Text,EM,86.05208587646484
939,img_00112,Text,Milli,76.45231628417969
940,img_00112,Text,6b,65.33038330078125
941,img_00112,Text,EMN,95.26455688476562
942,img_00112,Text,abc,94.2424087524414
943,img_00112,Text,abc,95.96648406982422
944,img_00112,Text,EMMYS,95.88446044921875
945,img_00112,Text,1,40.03392028808594
946,img_00112,Text,oh,54.72380065917969
947,img_00112,Text,EM,94.79989624023438
948,img_00112,Text,EM,86.05208587646484
949,img_00112,Text,Milli,76.45231628417969
950,img_00112,Text,6b,65.33038330078125
951,img_00112,Text,EMN,95.26455688476562
952,img_00113,Label,Human,99.24859619140625
953,img_00113,Label,People,99.24859619140625
954,img_00113,Label,Person,99.24859619140625
955,img_00113,Label,Premiere,94.69967651367188
956,img_00113,Label,Red Carpet,94.69967651367188
957,img_00113,Label,Red Carpet Premiere,94.69967651367188
958,img_00113,Celebrity,Tori Kelly,99.999755859375
959,img_00113,Text,abc,76.85759735107422
960,img_00113,Text,EMMYS,99.32438659667969
961,img_00113,Text,abd,88.80204010009766
962,img_00113,Text,E MYS,84.43782806396484
963,img_00113,Text,abc,95.0680923461914
964,img_00113,Text,EMMY,97.32787322998047
965,img_00113,Text,abc,76.85759735107422
966,img_00113,Text,EMMYS,99.32438659667969
967,img_00113,Text,abd,88.80204010009766
968,img_00113,Text,E,82.67548370361328
969,img_00113,Text,MYS,86.2001724243164
970,img_00113,Text,abc,95.0680923461914
971,img_00113,Text,EMMY,97.32787322998047
972,img_00114,Label,Human,99.30034637451172
973,img_00114,Label,People,99.30034637451172
974,img_00114,Label,Person,99.30034637451172
975,img_00114,Label,Clothing,96.681884765625
976,img_00114,Label,Coat,96.681884765625
977,img_00114,Label,Overcoat,96.681884765625
978,img_00114,Label,Suit,96.681884765625
979,img_00114,Celebrity,Courtney B. Vance,99.85070037841797
980,img_00116,Label,Human,99.1317138671875
981,img_00116,Label,People,99.13170623779297
982,img_00116,Label,Person,99.1317138671875
983,img_00118,Label,Human,99.2721176147461
984,img_00118,Label,People,99.2721176147461
985,img_00118,Label,Person,99.2721176147461
986,img_00118,Label,Asleep,91.1562271118164
987,img_00118,Text,n,41.65956497192383
988,img_00118,Text,sge,41.403541564941406
989,img_00118,Text,n,41.65956497192383
990,img_00118,Text,sge,41.403541564941406
991,img_00119,Label,Human,99.20271301269531
992,img_00119,Label,People,99.20269775390625
993,img_00119,Label,Person,99.20271301269531
994,img_00119,Label,Head,87.71612548828125
